maDiaDiem,tenDiaDiem,moTa,diaChi,maTinhThanh,loaiDiaDiem,viDo,kinhDo,giaVe,gioMoCua,gioDongCua,dienThoai,website,danhGiaTrungBinh,soLuotDanhGia,soLuotXem,maNguoiTao,ngayTao,lanCapNhatCuoi,trangThai,dacDiem,tienNghi
679,Touch Cinema,,"212 Nguyễn Tất Thành, Thành phố Pleiku",18,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=246"", ""email"": """", ""item_id"": ""246"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
680,Bảo tàng Hà Tĩnh,,"221 Nguyễn Huy Tự, Thành phố Hà Tĩnh, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,02393856616,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=249"", ""email"": """", ""item_id"": ""249"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
681,Công viên nước Vinpearl Water Park Hà Tĩnh,,"Thuộc xã Thịnh Lộc, Huyện Lộc Hà, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=252"", ""email"": """", ""item_id"": ""252"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
682,Khu du lịch Đồng Nôi,,"nằm cách biển Thiên Cầm 1km, Thiên Cầm, Huyện Cẩm Xuyên, Hà Tĩnh",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=255"", ""email"": """", ""item_id"": ""255"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
683,Nhà hát múa rối nước Nha Trang,,"46 Trần Phú, Thành phố Nha Trang, Khánh Hoà",28,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=258"", ""email"": """", ""item_id"": ""258"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
684,Rạp phim Platinum Cineplex - Nha Trang Center,,"20 Trần Phú, Thành phố Nha Trang, Khánh Hoà",28,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=261"", ""email"": """", ""item_id"": ""261"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
685,Viện Hải dương học,,"1 Cầu Đá, Thành phố Nha Trang, Khánh Hoà",28,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=264"", ""email"": """", ""item_id"": ""264"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
686,Công Viên Giọt Nước,,"198 Phan Đình Phùng, Thành phố Kon Tum, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=267"", ""email"": """", ""item_id"": ""267"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
687,Vườn Hoa Long Loi,,"thôn Kon Trang Long Loi, Đăk Hà, Huyện Đắk Hà, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=270"", ""email"": """", ""item_id"": ""270"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
688,Vườn hoa Măng Đen,,"Đường Võ Nguyên Giáp, Măng Đen, Huyện Kon Plông, Kon Tum",30,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=273"", ""email"": """", ""item_id"": ""273"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
689,C Bowling Đà Lạt,,"Quảng Trường Lâm Viên, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=276"", ""email"": """", ""item_id"": ""276"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
690,Quảng trường Lâm Viên,,"Đường Trần Quốc Toản, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=279"", ""email"": """", ""item_id"": ""279"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
691,Rạp phim CineStar Đà Lạt,,"Đường Trần Quốc Toản, Thành phố Đà Lạt, Lâm Đồng",32,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=282"", ""email"": """", ""item_id"": ""282"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
692,Công viên Trung tâm Thành phố Vinh,,"Số 2 Lê Mao, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=285"", ""email"": """", ""item_id"": ""285"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
693,Quảng trường Hồ Chí Minh,,"Số 2 Đường Vương Thúc Mậu, Trường Vinh, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,02383590498,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=288"", ""email"": ""phongnghiepvuqt@gmail.com"", ""item_id"": ""288"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
694,Rạp chiếu phim 12-9,,"Số 22 Đường Quang Trung, Thành Vinh, Thành phố Vinh, Nghệ An",37,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=291"", ""email"": """", ""item_id"": ""291"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
695,Chợ đêm Ninh Thuận,,"đường Trần Quang Diệu, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=294"", ""email"": """", ""item_id"": ""294"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
696,Công viên biển Bình Sơn,,"Ngã tư giao lộ đường 16/4 và đường Yên Ninh, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=297"", ""email"": """", ""item_id"": ""297"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
697,Tháp Chàm Farm,,"980/10 đường 21 Tháng 8 thuộc khu phố 1, Đô Vinh, Thành phố Phan Rang-Tháp Chàm, Ninh Thuận",39,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=300"", ""email"": """", ""item_id"": ""300"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
698,Hội đua ngựa Gò Thì Thùng,,"thôn Xuân Thành, Huyện Tuy An, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=303"", ""email"": """", ""item_id"": ""303"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
699,Quảng trường 1 tháng 4,,"270 Nguyễn Huệ, Thành phố Tuy Hoà, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=306"", ""email"": """", ""item_id"": ""306"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
700,Quảng trường Nghinh Phong,,"nằm ở ngã tư Nguyễn Hữu Thọ và Độc Lập, Thành phố Tuy Hoà, Phú Yên",41,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=309"", ""email"": """", ""item_id"": ""309"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
701,Chợ đêm Đồng Hới,,"Số 1 Nguyễn Văn Trỗi, Thành Phố Đồng Hới, Quảng Trị",46,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=312"", ""email"": """", ""item_id"": ""312"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
702,Phố đi bộ Đồng Hới,,"đường Phan Bội Châu thuộc phường Đồng Hải và đường Đồng Hải, phường Hải Thành, Thành Phố Đồng Hới, Quảng Trị",46,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=315"", ""email"": """", ""item_id"": ""315"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
703,Quảng trường biển Bảo Ninh,,"Đường Võ Nguyên Giáp, Thành Phố Đồng Hới, Quảng Trị",46,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=318"", ""email"": """", ""item_id"": ""318"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
704,Chợ đêm Nguyễn Hoàng Hội An,,"đường Nguyễn Hoàng, Thành phố Hội An, Quảng Nam",43,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=321"", ""email"": """", ""item_id"": ""321"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
705,Công viên Ấn tượng Hội An,,"200 đường Nguyễn Tri Phương, Thành phố Hội An, Quảng Nam",43,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=324"", ""email"": """", ""item_id"": ""324"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
706,Lotte Cinema Hội An,,"Đường Lạc Long Quân, Thành phố Hội An, Quảng Nam",43,giai_tri,0.0,0.0,0.0,,,02353769989,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=327"", ""email"": """", ""item_id"": ""327"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
707,Công viên Ba Tơ,,"Số 1 Tôn Đức Thắng, Thành phố Quảng Ngãi, Quảng Ngãi",44,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=330"", ""email"": """", ""item_id"": ""330"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
708,Làng bích họa Bình An,,"thôn Thọ An, Huyện Bình Sơn, Quảng Ngãi",44,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=333"", ""email"": """", ""item_id"": ""333"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
709,Rạp chiếu phim Galaxy Thuận Thiên,,"302 Phan Đình Phùng, Thành phố Quảng Ngãi, Quảng Ngãi",44,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=336"", ""email"": """", ""item_id"": ""336"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
710,Bảo tàng tỉnh Quảng Trị,,"Số 8 Nguyễn Huệ, Đông Hà, Thành phố Đông Hà",64,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=339"", ""email"": """", ""item_id"": ""339"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
711,Chợ đêm Đông Hà,,"Khu phố 6, Thành phố Đông Hà",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=342"", ""email"": """", ""item_id"": ""342"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
712,Công viên Fidel,,"167 Trần Hưng Đạo, Đông Hà, Thành phố Đông Hà",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=345"", ""email"": """", ""item_id"": ""345"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
713,Bãi biển Sầm Sơn,,"Đường Hồ Xuân Hương, Thành phố Sầm Sơn, Thanh Hoá",52,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=348"", ""email"": """", ""item_id"": ""348"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
714,Công viên Hội An,,"Nằm trên 2 tuyến đường Lê Hoàn và Đại lộ Lê Lợi kéo dài, Thành phố Thanh Hóa, Thanh Hoá",52,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=351"", ""email"": """", ""item_id"": ""351"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
715,Quảng trường Lam Sơn,,"Đường Phan Chu Trinh, Thành phố Thanh Hóa, Thanh Hoá",52,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=354"", ""email"": """", ""item_id"": ""354"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
716,Bảo tàng Cổ vật Cung đình Huế,,"Số 3 Lê Trực, Thành phố Huế, Thành phố Huế",64,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=357"", ""email"": """", ""item_id"": ""357"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
717,Phố đi bộ Nguyễn Đình Chiểu,,"Đường Nguyễn Đình Chiểu, Thành phố Huế, Thành phố Huế",64,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=360"", ""email"": """", ""item_id"": ""360"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
718,Trung tâm giải trí Starlight Huế,,"Số 6 Trần Hưng Đạo, Thành phố Huế, Thành phố Huế",64,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=363"", ""email"": """", ""item_id"": ""363"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
719,Công viên Sa Đéc,,"Đường Tôn Đức Thắng, Thành phố Sa Đéc",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=364"", ""email"": """", ""item_id"": ""364"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
720,Công viên nước Phương Nam,,"ĐH 69, Tân Khánh Trung, Huyện Lấp Vò",22,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=366"", ""email"": """", ""item_id"": ""366"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
721,Sa Nhiên Garden,,"22 Sa Nhiên, Ấp Khánh Hòa, Thành phố Sa Đéc",28,giai_tri,0.0,0.0,0.0,,,0908151708,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=368"", ""email"": """", ""item_id"": ""368"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
722,Khu du lịch sinh thái Mỹ Phước Thành,,"266 Tôn Đức Thắng, Mỹ Trà, Thành phố Cao Lãnh",17,giai_tri,0.0,0.0,0.0,,,0917511132,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=370"", ""email"": """", ""item_id"": ""370"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
723,Vườn sinh thái Nam Hương,,"19 Lê Lợi, khóm 2, Tân Hồng, Huyện Tân Hồng",0,giai_tri,0.0,0.0,0.0,,,0918338482,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=374"", ""email"": """", ""item_id"": ""374"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
724,Trung tâm thương mại Vincom Plaza Hạ Long,,"Đường Trần Quốc Nghiễn, Thành phố Hạ Long, Quảng Ninh",45,giai_tri,0.0,0.0,0.0,,,02036281818,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=375"", ""email"": """", ""item_id"": ""375"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
725,Trung tâm thương mại Vincom Plaza Cẩm Phả,,"Tổ 4, Khu Diêm Thủy, Thành phố Cẩm Phả, Quảng Ninh",45,giai_tri,0.0,0.0,0.0,,,0904140290,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=376"", ""email"": ""V.cskh-vcpcampha@vincom.com.vn"", ""item_id"": ""376"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
726,Cà phê Le Petit,,"135 Trần Hưng Đạo, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,02766289555,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=378"", ""email"": """", ""item_id"": ""378"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
727,Khu du lịch sinh thái Phú Hữu,,"Đường tỉnh 925, ấp Phú Nghĩa, Phú Hữu, Huyện Châu Thành, Hậu Giang",25,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=384"", ""email"": """", ""item_id"": ""384"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
728,Khu Văn hóa Hồ Sen,,"Đường Hồ Xuân Hương, Thành phố Vị Thanh, Hậu Giang",25,giai_tri,0.0,0.0,0.0,,,0922787343,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=385"", ""email"": """", ""item_id"": ""385"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
729,CGV Vincom Plaza Tây Ninh,,"4 Đặng Ngọc Chinh, Khu phố 1, Tân Ninh, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=386"", ""email"": """", ""item_id"": ""386"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
730,DoveZi Coffee,,"258 Nguyễn Văn Rốp, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,0961189957,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=390"", ""email"": """", ""item_id"": ""390"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
731,Quảng trường Hòa Bình,,"3 Xô Viết Nghệ Tĩnh, Thành phố Vị Thanh, Hậu Giang",25,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=391"", ""email"": """", ""item_id"": ""391"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
732,Khu di tích lịch sử Giồng Bớm,,"ấp 7, xã Phong Thạnh Tây, thị xã Giá Rai, Thị xã Giá Rai, Bạc Liêu",2,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=392"", ""email"": """", ""item_id"": ""392"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
733,EDEN Sky Bar & Café,,"81 Hoàng Lê Kha, Tân Ninh, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=393"", ""email"": """", ""item_id"": ""393"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
734,Chợ đêm Hà Tiên,,"Trước công viên Đông Hồ Ấn Nguyệt, Hà Tiên, Thị xã Hà Tiên, An Giang",1,giai_tri,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=394"", ""email"": """", ""item_id"": ""394"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
735,Holiday Club Tây Ninh,,"796 Cách Mạng Tháng 8, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,0966277029,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=395"", ""email"": """", ""item_id"": ""395"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
736,Karaoke Hồng Tuyết,,"224 Huỳnh Công Giản, KP1, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,0968797957,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=396"", ""email"": """", ""item_id"": ""396"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
737,Karaoke Vui Vui,,"139 Nguyễn Văn Rốp, Thành phố Tây Ninh",49,giai_tri,0.0,0.0,0.0,,,0934563139,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=397"", ""email"": """", ""item_id"": ""397"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
738,Phòng trưng bày nghệ thuật Phu Quoc Gallery of Contemporary Art (GoCA),,"Tổ 2, ấp Ông Lang, Thành phố Phú Quốc, An Giang",1,giai_tri,0.0,0.0,0.0,,,0899000109,,0.0,0,0,,2026-05-27 16:38:12,2026-05-27 16:38:12,active,"{""category"": ""vcgt"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/vcgt/?item=398"", ""email"": ""phuquocgoca@gmail.com"", ""item_id"": ""398"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
